  -1.1574726e+01   2.0803281e+00
  -2.2743554e+01  -2.9841157e+00
  -8.5913578e-01  -1.4699750e+01
  -1.1649330e+01   6.1199993e+00
   4.2024203e+00  -1.0085368e+01
   1.2841584e+01  -2.3083368e+01
  -1.7113572e+00   2.3273932e+00
  -1.1896973e+01  -4.7973397e+00
  -1.7137786e+01  -3.7790301e+00
  -2.6613677e-01  -1.5735937e+01
  -2.9369124e+00   2.3069689e+00
   8.2464159e+00  -3.9390455e+00
  -3.1551733e+00  -5.3063832e+00
   7.4664677e+00  -7.1319918e+00
   4.0548736e+00   5.9771007e+00
   1.2687173e+01   1.5796763e+01
   6.2800914e+00  -1.7301639e+01
  -1.1279761e+01   4.6297894e+00
   2.7809677e+00  -2.0435270e+00
  -1.8714320e+01  -2.0758692e+00
  -9.7611870e+00   8.0521099e+00
  -5.7872350e+00   1.7739708e-02
  -8.4403594e+00  -3.5048582e+00
   3.0621201e+00   1.1166662e+01
  -1.1636825e+01  -2.5039081e+00
   2.1846450e+01  -2.4677890e+00
   6.8477695e+00   2.1211411e+01
   8.8076843e+00  -7.8924855e+00
   1.1777287e+01  -4.2015924e+00
  -2.9704859e+01   1.0188561e+01
  -4.8086472e+00   1.1765696e+01
   2.9511988e-01  -4.4770475e+00
   6.0309349e+00  -1.2048559e+01
   1.8846710e+01   1.0575734e+01
   3.6459000e+00   4.1262079e+00
   1.2371089e+00   5.4964492e+00
   1.3082377e+01  -5.0181246e+00
   2.6734098e+00   1.1334020e+01
  -2.2438725e+00  -7.9784019e+00
  -9.6863583e+00   4.5740993e+00
  -1.7236071e+01  -2.0260755e+00
  -5.5878887e+00  -7.6142341e+00
  -5.9094602e+00   1.3077359e+01
  -4.8875640e+00   7.5180711e+00
   4.1325194e-01   1.3871211e+01
   1.1126974e+01   5.2839368e+00
  -6.9025332e+00   1.3372783e+01
  -1.4153612e+01   5.9737184e+00
  -8.1159155e-01  -2.1775082e+00
  -8.2240667e+00  -4.9214135e+00
   1.6656405e+01   6.2247317e+00
   1.0787432e+01   7.6603387e+00
   2.5999983e+01   8.8983636e+00
  -9.4262028e+00  -1.2404127e+01
   6.3050482e+00  -9.5129744e+00
   4.7140451e+00   1.6179837e+01
  -5.5223178e+00   3.7538375e+00
   9.7380827e+00   3.6320291e+00
  -1.9901794e+00   2.2625842e+00
  -9.2776649e+00   1.3737319e+01
   2.7450471e+00   1.2455557e+01
  -8.5938483e+00   7.1411462e+00
  -7.1054875e+00   1.7358008e+00
  -1.4817340e+00  -4.3748178e+00
  -1.9746396e-01  -2.6052400e+00
  -7.2965619e+00  -8.2800875e+00
  -1.5111947e+01  -1.7119220e+01
   3.4946850e+00   1.2877328e+01
   1.4259550e+01   3.3620918e+00
   2.9710193e+00  -9.0526149e+00
  -9.8452896e+00  -1.7738369e+00
   8.9716095e+00   1.8172988e+01
  -2.9034509e+00   1.5665089e+00
   1.5444879e+01   3.2347232e+01
   3.2632409e+00   4.8064084e+00
  -1.3936087e+01   7.2753300e+00
  -5.5325757e+00   1.3140147e+01
   1.4168853e+01   9.8167441e+00
   1.2375972e+01   1.6530543e+00
  -6.1341638e+00   4.4556590e+00
   2.3409280e+00  -2.0828991e+01
  -4.1310623e+00   1.2043061e+00
  -1.4127234e+01   8.3779563e+00
  -1.6293022e+01  -2.2234946e+00
   1.9189859e+01  -4.3360633e+00
   2.4924636e+00  -1.7042174e+01
   6.4564158e+00   6.5117161e+00
  -9.6303065e+00  -1.9897870e+00
   1.2625310e+01   1.7230252e+01
  -2.6143423e+00   7.8693301e-01
  -8.9120490e+00  -1.3734135e+00
  -1.5678102e+01  -2.0341969e+01
  -5.5761184e+00  -6.6300605e+00
  -8.4464494e-02   3.3888543e+00
   1.1790669e+01  -9.5732954e+00
  -5.2418662e+00   3.9064612e+00
  -1.4760686e+01   6.6795569e+00
   5.9179371e+00  -6.3067383e+00
  -3.4057548e+00   6.7709079e+00
   2.1458540e-01   1.6007472e+01
   8.2759656e+00   4.3973337e+00
  -6.9708058e-01  -2.8608753e+00
   4.0405645e+00  -8.6713139e+00
  -2.0931651e+00   7.1751770e+00
   1.0080842e+01  -7.8125444e+00
  -3.7556759e+00  -5.6522822e+00
  -2.8748258e+01  -3.1750441e+00
  -6.1804387e-01   6.4551415e+00
  -2.9645434e+00  -1.5680327e+01
   1.8363624e+01   5.2078577e+00
   1.7480276e+01   7.8112088e+00
  -4.3063047e+00  -5.4555448e+00
   1.7027040e+01  -9.9457635e+00
   9.9840096e+00   7.0149248e+00
   9.0546971e+00  -1.8043875e+01
   1.1060514e+00  -6.5263012e+00
  -3.8102186e+00   6.9231694e+00
  -3.6247175e+00  -3.8131165e+00
   4.2981894e+00   2.1412271e+00
   5.4500641e+00   1.0975923e+01
   3.8446245e+00   1.9751125e+00
   5.6085272e+00   2.6633685e+00
  -9.1010687e+00  -2.3413303e+00
