   5.2370333e+00   8.2882066e-01
   2.0953229e+01   1.6588111e+00
   8.7464934e+00  -1.2444700e-01
  -2.1684225e+00  -6.6367309e-01
   2.1039417e-01   9.5141939e-01
   2.1587896e+00  -1.2555742e+00
   1.6895616e+01  -5.9869536e-01
   1.3158725e+01   2.1923530e+00
   1.0696101e+01  -1.2373927e+00
   3.3966043e+00   9.7592797e-01
   1.0538300e+01  -1.6192230e+00
  -1.9033956e+01   7.2953811e-01
  -8.9885711e+00   1.6389539e-01
   2.8660562e+00  -8.0114468e-01
   4.0401244e-01  -4.5960624e-01
   1.1377953e+01  -5.1942924e-01
  -7.8110890e-01  -2.5030424e-01
   2.1309925e+01  -3.8871859e-01
  -1.4284906e+01  -6.0920857e-01
   4.2936995e+00   1.6670751e+00
   4.4103295e+00  -6.6011944e-01
   3.1811233e-01   2.8832735e+00
   4.3398032e+00   1.1313476e+00
   1.5984624e+01   2.7994173e-01
  -4.1255539e+00   3.1091336e-01
  -1.4063651e+01  -2.6755850e-01
   7.1986538e+00  -3.7407696e-02
  -6.6893960e+00  -1.5243456e-02
   5.6227915e+00   1.0932872e+00
   2.9860030e+00  -1.7989563e-01
   1.0609339e+01   4.1246750e-01
   2.5616494e+00   5.3486339e-01
   1.1868344e+01   3.8490454e-02
   7.7365020e+00  -2.1175357e-01
  -9.0139708e+00   7.1524122e-01
   1.2843119e+01  -2.7605107e-01
  -7.6113832e+00  -5.6103605e-01
   8.8413456e+00   7.3962999e-01
   3.5429170e+00  -1.3414699e+00
  -3.0210661e+00  -3.5264551e-01
  -3.1446284e+00  -5.9354007e-01
  -1.0312367e+01  -1.4367208e-01
  -5.8429075e+00   6.7769142e-01
  -3.0353996e+00   7.8743377e-01
   4.5369245e+00   2.8637556e-01
   2.2466293e+01  -1.2774163e+00
  -1.2701580e+01  -3.7766337e-01
   1.8740176e+01  -1.3330620e-01
   1.5111119e+01   6.6594549e-01
   2.6062617e+00  -2.1105793e-03
  -1.6167748e+01  -5.4319246e-01
   3.3435111e+00   8.1359905e-01
  -9.6218299e+00  -6.5058411e-01
   1.3428701e+00  -1.0436029e+00
  -1.5120062e+01   9.8167112e-01
  -1.4372805e+01  -1.5799862e-01
  -1.3733095e+01   1.6673465e+00
  -1.1499000e+01   3.4840749e-01
  -2.1921737e+00   8.7979743e-01
   1.0047257e+01  -5.9653872e-01
   1.9211068e+01  -2.4686063e-01
  -4.6134485e+00   6.9716180e-01
   1.3240537e+01  -1.2944757e-01
   6.1602690e+00  -1.5726489e+00
  -1.5889724e+01   7.1843856e-01
   4.3305327e-01   1.5035142e-01
  -4.2210505e+00   3.6769124e-02
  -1.7581739e+01  -2.7066961e-01
  -6.1341533e+00  -1.4547445e+00
  -5.4398461e+00  -5.4439997e-01
   1.2875697e+00   2.5232561e+00
  -2.2404863e+00  -6.9864381e-01
  -1.1816765e+01   1.9624999e+00
  -6.8324435e-01   8.6456042e-01
  -2.3059711e+00  -1.3001418e+00
  -5.1065477e-01   7.0420221e-01
   5.0375070e+00  -3.5010782e-01
  -1.4037341e+01  -1.1089261e+00
  -9.6839492e+00   7.7901820e-01
   1.3787533e+01   6.6382947e-01
   6.4566847e+00   7.9647101e-01
   2.5174330e+00   5.8194541e-01
   1.1850644e+00  -2.8848380e-01
  -1.5761296e+00  -8.4509646e-01
   9.3378961e+00   1.9834846e+00
  -7.0548900e+00  -1.3271914e+00
  -6.9058816e+00  -1.5200135e+00
   2.2469157e+00   1.2309427e-01
   2.3791102e+00   1.2605736e+00
   2.8111015e+00   4.9144160e-01
  -5.4670473e+00   9.0159792e-02
